x, y
4470.6132993740775, 18.09654556532552
4493.270899668128, 56.3003298907777
4509.965978357473, 72.3860288552447
4529.046029296356, 124.66481895036246
4544.548621860933, 203.08308079606851
4566.013645049355, 333.7801327368922
4585.093695988238, 448.3914090102203
4600.596288552814, 693.699737224372
4619.676339491698, 892.7614316308382
4636.371418181043, 1190.3485499401081
4656.6439552446955, 1381.3673181613121
4673.339033934041, 1329.0884897146798
4693.6116619785535, 1204.4236324128026
4709.11416356227, 934.986602345893
4729.386791606782, 774.1286922648791
4746.081779315267, 546.9167562099954
4765.161921235011, 363.9409908770823
4802.129536988008, 271.44772326171096
4783.049486049125, 225.2010127509963
