x, y
6302.325581395349, 994.382054452689
6277.906994486964, 926.9663194501788
6253.488407578579, 922.7528201067878
6231.395366579987, 679.775268783805
6206.976779671602, 563.2022423562701
6184.88373867301, 394.6629115471467
6159.302378809729, 313.202138550425
6137.209337811138, 245.7865240966385
6115.116296812545, 202.2472184018323
6089.534936949264, 144.66286131851197
6067.441895950672, 122.19097197484626
6044.1860819971835, 73.03366715551859
6020.930268043696, 61.79777606089606
5995.348819466524, 44.94377868733125
5973.255867181822, 25.28083532871608
5951.16282618323, 15.449417226618943
6324.4186223939405, 931.179792004965
6347.674436347429, 862.3595170384169
6370.930250300918, 632.022490534213
6395.3488372093025, 563.2022423562701
