x, y
6257.075452176482, 2520.9471163131348
6279.481125709723, 2528.2331181503737
6232.311324574166, 2338.797765226799
6209.905651040926, 2229.5080156060712
6186.320750473148, 1825.1365812664399
6163.915076939908, 1384.3352072250775
6139.1509493375925, 1132.9690471383637
6115.566048769814, 797.8142133457211
6093.1603752365745, 619.3077936935412
6068.3962476342585, 502.7323201734274
6045.990574101018, 357.01283930435886
6022.405673533241, 309.6538968467706
6000, 240.43708784639264
5976.415099432222, 178.50641965217943
5951.650971829907, 134.79068656659973
5930.424525331204, 58.2877367600566
6303.066026277501, 2426.2294398513473
6326.650926845278, 2306.0108959281515
6349.056510409263, 1872.495384755102
6396.226311544819, 1905.2823235382127
6371.4621839425035, 1486.3388160396403
