x, y
5476.800709725421, 6387.692389493865
5490.871026420709, 6350.76917063696
5468.5930398959845, 6276.923085049059
5453.3501222620125, 5861.538457475471
5440.452317048515, 5409.230787107931
5427.554511835019, 4772.307550644729
5417.001729585107, 4079.999838022081
5405.276435853402, 3544.6152773524145
5392.378630639905, 3064.6151928421955
5380.653336908201, 2575.383775428883
5370.100554658289, 2243.0769184722
5359.547772408377, 1929.2302624403223
5344.304854774404, 1596.9227012318158
5331.407049560908, 1393.846053896569
5320.854267310995, 1153.846187704414
5312.646597481558, 1024.615273831155
5300.921303749854, 978.46142632298
5285.678386115881, 932.3075788148036
5273.953092384177, 784.6154076390027
5263.400399591156, 673.8457510682846
5250.502504920768, 627.6919035601082
5239.9498121277475, 609.2306462575661
5225.879405975567, 535.3842085437554
5210.6365777984865, 461.5384750817666
5198.911284066782, 424.61525622485925
5190.703524780453, 359.99944716231886
5178.978231048749, 313.84559965414246
5164.907914353461, 276.9230850490597
5156.700155067132, 193.84601868397726
5142.629838371844, 184.6153900327069
5127.386920737871, 147.69217117580087
5500.25129718883, 6018.461609428453
5511.976590920534, 5741.5385243793935
5524.8743961340315, 5335.384525457075
5538.944802286212, 4827.692378930088
5549.497495079232, 4255.384599403516
5562.39538974962, 3563.0768867808674
5571.775571060849, 2649.230565268607
5585.845977213029, 2612.3076985376124
5596.3986700060495, 1929.2302624403223
