x, y
22.923578692699436, 566.1218489140667
6.976751259578691, 558.0980780784083
-8.97015221401341, 518.8707237625771
-24.91697964713427, 530.4606300848342
-41.86046953723667, 517.087673023872
-57.807296970357555, 470.728081744032
-71.76079948951497, 466.2704293903779
-88.70436542008878, 361.96135751303495
-104.65119285320958, 294.2050553411686
-120.59802028633047, 284.3981997576165
-137.54151017643292, 214.85882984245072
-151.49501269559033, 158.69238297905872
-169.4352410831458, 131.05495199007876
-182.39200510485028, 67.75630217186654
-200.33223349240575, 53.491828243848865
-217.27572338250832, 31.20356647557861
-233.22262685610036, 23.179778635325775
-248.1727918322395, 7.13220295482036
-264.1196192653603, 8.023787840252707
37.87374366883864, 456.46360781601436
52.823908644977735, 452.8974723294157
71.76079948951491, 413.6701180135845
86.71096446565411, 373.55124683069795
101.66112944179321, 297.7711568185787
119.60128178887743, 260.3269042552354
135.5481092219983, 188.11291572052636
151.4950126955904, 135.51260434373296
167.44184012871108, 104.30903786815446
183.388667561832, 65.08168355232327
200.3321574519345, 42.793421784052896
216.27906092552655, 38.33576943039884
229.2358249472312, 16.047507662128464
244.18598992337024, 8.023787840252707
262.12621831092565, 5.349169220709571
276.07972083008315, 3.566135486598657
