x, y
5.980088802597038, 6817.20426468811
-3.9866878481623758, 6784.946281216106
-13.95346449892179, 6311.828028109602
12.956802041940023, 6419.354708046698
20.93025377873613, 5860.2146187715
-19.933515281283235, 5870.967758475102
-28.903629475061052, 5032.258137290446
27.90696701807923, 5021.505202678101
36.877081211856876, 4258.064483049797
-34.88368025742233, 4172.043057063617
-42.857131994218435, 3526.8817468934953
44.8505329486531, 3408.601927252798
-51.827246187996224, 3010.752370611387
-58.80395942733924, 2462.364600674761
-64.78401020970063, 2376.34399505361
-74.75078686045998, 2107.526782482725
-82.72423859725615, 1784.9461273976651
-92.69101524801545, 1677.4192423693112
-97.67440357339524, 1397.8495053685974
-105.64785531019126, 1236.5591778260675
-115.61463196095076, 1096.773899143195
-123.58800765727545, 892.472653516318
-129.56805843963684, 763.4407196283046
-138.5381726334146, 645.1613101701221
-149.50161174115564, 559.1394740014276
-155.48173856398836, 419.35419531855655
-165.44851521474777, 365.59075280438
-173.42189091107252, 279.5697370007138
-181.39534264786857, 193.54790083201934
-189.36871834419333, 129.0319338880134
-200.3322334924057, 86.02101580366617
-212.29233505712858, 64.51596694400594
-225.24917511930437, 53.76344251417658
-234.21921327261077, 43.010097719318935
-244.18598992337022, 43.010097719318935
-255.14950507158255, 10.752524429829352
52.823908644977735, 2967.741862709554
58.80395942733918, 2516.1280431889377
66.77741116413512, 2161.290224996902
76.7441878148947, 1892.4730124260175
83.7209010542378, 1677.4192423693112
94.68441620245011, 1494.6230456020928
99.66780452782973, 1290.3226203402442
105.64785531019118, 1139.7848172275437
111.62790609255262, 956.9886204603239
123.58800765727551, 849.4617354319707
131.5614593940715, 720.4298015439589
141.5282360448308, 602.1503920857748
148.5049492841739, 516.1285559170803
156.47840102097, 387.0966220290685
169.43524108314574, 354.8382283745506
176.41195432248884, 268.81721257088446
189.36879438466462, 150.5369827476721
199.33557103542404, 107.52688502835316
212.29233505712864, 75.26849137383681
225.24917511930425, 75.26849137383681
237.20927668402715, 32.257573289489585
251.16277920318453, 43.010097719318935
276.07972083008315, 43.010097719318935
290.03322334924053, 43.010097719318935
