x, y
-14.285757237964106, 158.92562049911055
-41.871914887539674, 153.22314323163172
13.30047557804869, 140.57850512737858
39.90142673414613, 136.11570670023178
66.50245305668074, 104.38016767327906
92.11819771930004, 87.52066596415287
117.73394238191918, 52.80992325680557
145.3201751979321, 39.66942023696834
173.89153934098584, 26.28098712382081
199.50735917004232, 21.322309594199748
224.13789733918327, 12.148763730742274
252.70926148223714, 7.190086201121215
279.31028780477163, 4.214887249690021
-68.4729412100744, 101.40495926392107
-95.07389236617175, 77.8512409982211
-122.66012518218469, 59.99999999999999
-148.27586984480382, 49.09091510958978
-174.8768210009012, 31.239664653441835
-201.4778473234359, 14.628102495552787
-227.09359198605512, 13.884293299768212
-254.67982480206797, 6.9421561078108915
-280.29556946468716, 6.9421561078108915
