x, y
-7.000006739297589, 216.75213544796674
-25.000034968053853, 209.91451556865982
7.999991353353948, 197.94870360284784
22.999989446005657, 191.45299145299143
-40.00003306070539, 159.31623409955927
37.999987538657194, 160.68376068376065
71.9999221801857, 145.982908591246
53.999970245365034, 132.3076949160323
86.9999202728373, 108.7179461096087
103.99996388753726, 94.7008573091947
-56.0000157674134, 132.99144516643295
-73.00005938211322, 114.87178965511485
-89.0000420888212, 88.20509951338809
-105.00002479552913, 71.11108241937102
-123.00005302428528, 62.56408691406251
-135.00002098083237, 32.13675735343217
-154.00003382364477, 22.222222222222225
-170.00001653035275, 15.384615384615417
-185.00001462300435, 9.572633922609542
-201.99998194376857, 4.444428794404387
-216.9999800364202, 1.7094017094017508
-234.00002365112, 2.393151959802373
120.9999312083014, 50.59827494825054
135.99992930095294, 29.059829059829084
151.9999120076609, 21.880347097021914
167.99997100830444, 19.829044179019757
181.99990819296414, 2.393151959802373
199.9999364217204, 4.444428794404387
210.99991976421097, 1.7094017094017508
281.9998954773083, 1.367526584201391
