x, y
8.48584080996983, 143.42900415055755
40.43256250644242, 132.09969947159243
-25.45759859690253, 126.43504713210983
-6.489199266562707, 121.22356438671382
23.460880886502537, 115.10574245314469
-39.43431790173145, 114.87915117342128
57.404320293374894, 104.22961169005285
72.37936036990754, 102.4169160265596
88.3527212181437, 87.91541122362833
103.32776129467624, 84.29002854021537
120.29944291461618, 65.25680186569805
136.27287992984498, 65.03021058597464
153.24456154978492, 43.50454033951437
168.21960162631763, 31.495470464952522
184.1929624745539, 27.41691386566623
201.16472026148637, 18.580070045791064
217.13808110972252, 16.993957018447716
232.11312118625506, 12.688817783011567
248.08648203449138, 7.70393063912568
263.0615221110239, 1.8126956634932394
279.03488295926024, 0.9063478317466197
-56.405999521671305, 98.79154198672018
-72.37936036990754, 76.81268918081308
-87.35440044644014, 77.2658630966864
-103.32776129467646, 78.17221092843302
-118.30280137120906, 72.96072386125023
-136.2728799298452, 51.66163625093988
-151.2479200063778, 42.824775143917655
-167.22128085461395, 38.97281846792833
-198.1696817793828, 25.83081812546994
-183.19464170285022, 17.900304850194335
-213.1447218559154, 14.501513446504806
-231.11480041455155, 11.555887315115056
-248.0864820344915, 8.157095911425493
-263.06152211102403, 2.4924435719429106
-279.0349591262529, 2.4924435719429106
-291.01496072068187, 1.3595131040464006
