x, y
-280.09950097682827, 2.044261861751056
-266.16921239211143, 2.044261861751056
-248.2587329055052, 2.7257344713955423
-183.58211108019705, 6.814310183958391
-169.65174658110104, 13.628620367916877
-152.7363527771568, 34.071550919792145
-137.81097850977798, 59.28447780481391
-119.90049902317176, 90.63029425321042
-102.9851052192275, 113.11753865589753
-89.05474072013135, 197.61499533479414
-71.14426123352513, 260.9880748467013
-56.21888696614633, 347.5298193818793
-40.29850293048486, 366.6098826980568
-24.378118894823274, 376.8313479739944
-8.457734859161803, 396.5928449080208
6.467639408217053, 434.07155091979206
23.38310912654049, 434.07155091979206
40.29850293048469, 397.27427852586965
56.21888696614627, 356.3884174221191
73.13435668446971, 303.91822380673324
90.04975048841413, 269.16525226635747
103.9801149875102, 203.74785890363847
118.90548925488889, 146.50766895510597
136.81589282711593, 98.12607704681339
152.7363527771568, 64.05452612702135
168.65673681281828, 38.160126632354995
183.58211108019702, 17.035775459896072
199.5024951158586, 4.088575712562848
