x, y
-0.000037769280936572613, 113.87900927151328
32.673260595573595, 107.82918776303468
65.3464834218666, 83.98576819231369
97.02969785960232, 61.387908393640785
129.70292068589515, 29.715311241461688
162.37621905074968, 11.565836534449286
193.06927402280496, 10.67615680103009
225.74257238765938, 2.491105968660763
-62.376231640509985, 97.86477406996813
-32.673260595573765, 80.96086252886265
-96.03961393248329, 59.60854892680244
-129.70299622445677, 56.5836364756337
-159.40596726939305, 22.77580660570504
-191.08910616856704, 12.099649804674927
-224.75248846054046, 1.779359466838344
-256.43570289827613, 1.6014262352415907
