x, y
8.457656804589988, 2214.9046439708923
-6.467713685954664, 2194.107403299488
-23.383103209494607, 2013.8648050767338
26.368131758987488, 2041.5944152302018
42.2885117660299, 1653.3794764060142
55.22386322357926, 1441.9410502324567
71.1442432306215, 1195.8404460855502
86.06961372116626, 1005.1991944707913
105.97010770855917, 821.4903784507019
118.90545916610859, 623.9168234664843
137.81086772264376, 474.8699209693222
152.73623821318841, 325.8230184721598
166.66659918723553, 218.37072954301644
184.5770741416331, 149.0466380467402
200.49745414867544, 86.65511437034516
218.407929103073, 34.66204574813787
230.3481951297648, 20.797174558798186
243.28354658731416, 17.331022874068935
258.2089170778588, 17.331022874068935
268.1591640715553, 24.26332624352793
-42.288587680389924, 1653.3794764060142
-57.21395817093469, 1452.3396375118557
-73.13433817797693, 1140.3812257786137
-87.06469915202399, 932.4086868393633
-105.97018362291922, 762.5648742338252
-121.89056362996152, 620.4504073313327
-137.8109436370039, 402.0796777883162
-152.73631412754858, 291.16097272402146
-165.67166558509788, 187.17483547960782
-184.57707414163312, 107.45228892914385
-199.5024446321778, 62.39152367639505
-213.43280560622486, 27.729477928257186
-232.33829007712012, 24.26332624352793
