x, y
-11.44280067341117, 215.89648561309096
29.35320197954303, 235.85951618919484
49.25369848482501, 195.19408771265523
71.14421427488747, 165.6192255106653
110.94520728545132, 135.6746690697145
90.04970113777921, 130.86875678236973
128.85568450595304, 93.5304988933147
148.7561810112349, 80.59149667994406
167.66166787412675, 76.15526452916691
208.45767052708106, 48.42883121480131
187.56216437940878, 40.66543552773623
228.35816703236299, 36.96857775248749
248.2586635376449, 30.31422247512516
269.15416968531713, 9.981504711257019
287.0646469058188, 9.611824574689452
8.457695831870865, 197.41219673684722
-29.35327789391272, 193.71533896159846
-52.2388033263652, 202.58779621195615
-69.15427090447673, 183.3641400113806
-92.03979633692921, 159.70424460883135
-108.95526391504069, 125.32347011949663
-129.85077006271285, 97.59700860034452
-150.74627621038502, 73.56744716362088
-169.65176307327687, 70.24029772972625
-188.55724993616866, 56.93158717500153
-208.45774644145064, 39.18668677667948
-230.34826223151305, 26.247684563308805
-249.25374909440484, 21.811438310138456
-269.15424559968676, 12.569293872016571
-288.0597324625786, 7.393715550497467
