x, y
-293.0692623056078, 16.228677603331363
-215.841592634689, 11.591963110756506
-200.99010898198705, 13.91032035704377
-183.16829838332387, 20.86556897522575
-168.31681473062193, 71.87013591082663
-153.46533107791998, 148.37716319354797
-135.643596017809, 229.52090496884387
-118.8118692216155, 387.1714971475409
-100.99013416150436, 623.6475622949065
-86.13865050880241, 762.7511196239852
-70.29700751507875, 1006.1823449498728
-56.43568320339858, 1159.1963110756553
-41.58419955069661, 1312.2102329816078
-25.742556556972886, 1402.6275364015428
-7.920821496861834, 1458.2688620495483
5.94057835337037, 1483.7712781768387
23.76238895203346, 1448.995388844569
38.61387260473549, 1312.2102329816078
56.4356076648466, 1191.6537547219775
70.29700751507875, 966.7697411250284
87.12865877272014, 804.4822575744367
104.95046937138324, 621.3290281692994
119.80195302408526, 424.265743726098
133.66335287431747, 259.659902929219
152.47524727545039, 162.28748355059176
167.3267309281523, 92.73570488605272
183.168298383324, 34.77588933226952
199.9999496409652, 16.228677603331363
247.52472754503242, 13.91032035704377
264.3563788026738, 11.591963110756506
